feature,target,n,spearman_rho,abs_spearman_rho,p_value,feature_median,target_median,q_value_bh
prv_tv_hf_final_analysis_valid_min,REM_ODI,209,-0.6140222672706922,0.6140222672706922,4.783060356003638e-23,239.1,6.08,3.724273430736077e-22
prv_tv_lf_hf_final_analysis_valid_min,REM_ODI,209,-0.6140222672706922,0.6140222672706922,4.783060356003638e-23,239.1,6.08,3.724273430736077e-22
prv_tv_lf_final_analysis_valid_min,SatBelow90,211,-0.612161317061617,0.612161317061617,4.358552252083929e-23,238.1,0.62,3.40738294023505e-22
prv_tv_hf_final_analysis_valid_min,SatBelow90,211,-0.612161317061617,0.612161317061617,4.358552252083929e-23,238.1,0.62,3.40738294023505e-22
prv_tv_lf_hf_final_analysis_valid_min,SatBelow90,211,-0.612161317061617,0.612161317061617,4.358552252083929e-23,238.1,0.62,3.40738294023505e-22
selected_prv_excluded_desat_only_pct_of_selected,MeanNadirDesaturations,211,-0.6109340800427241,0.6109340800427241,5.610642341905547e-23,0.559836,91.76,4.362835485065753e-22
combo_all_sleep_sleep_hours,TotalLightSleepTime,211,0.6084966746256694,0.6084966746256694,9.234605941630405e-23,6.834722,266.2,7.171267889692214e-22
prv_tv_sdnn_final_analysis_valid_min,AreaUnder90Overall,211,-0.6084572911597813,0.6084572911597813,9.308929450488002e-23,221.9,1.0,7.219371882346547e-22
prv_tv_rmssd_ms_valid_min,AreaUnder90Overall,211,-0.6061112038478549,0.6061112038478549,1.4976662558309853e-22,217.4,1.0,1.1599454985400141e-21
nrem_first_half_lf_hf_fixed_n_windows_valid,DesatBurdenOverall,211,-0.6053773813988158,0.6053773813988158,1.7364407584579088e-22,64.0,55.0,1.3413142388511951e-21
nrem_first_half_lf_hf_fixed_valid_min,DesatBurdenOverall,211,-0.6053773813988158,0.6053773813988158,1.7364407584579088e-22,128.0,55.0,1.3413142388511951e-21
selected_prv_excluded_apnea_only_min,MinSatValue,211,-0.6052445241895164,0.6052445241895164,1.7835022094260545e-22,21.083333,87.0,1.3758445615572421e-21
selected_prv_excluded_desat_only_min,MeanNadirDesaturations,211,-0.6048999361404753,0.6048999361404753,1.911482932454911e-22,1.883333,91.76,1.472624631714272e-21
sleep_end_h_from_start,TotalLightSleepTime,211,0.6040859669093216,0.6040859669093216,2.250706175032644e-22,7.853611,266.2,1.7316778908694434e-21
nrem_second_half_lf_hf_fixed_n_windows_valid,DesatBurdenOverall,211,-0.6025501882639483,0.6025501882639483,3.0593626667796404e-22,54.0,55.0,2.347658299034061e-21
nrem_second_half_lf_hf_fixed_valid_min,DesatBurdenOverall,211,-0.6025501882639483,0.6025501882639483,3.0593626667796404e-22,108.0,55.0,2.347658299034061e-21
selected_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
selected_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
combo_all_sleep_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
combo_all_sleep_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
combo_deep_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
combo_deep_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
combo_nrem_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
combo_nrem_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
combo_rem_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
combo_rem_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
combo_wake_sleep_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,238.0,266.2,2.618383478451643e-21
combo_wake_sleep_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.6019038948108915,0.6019038948108915,3.479504793895788e-22,476.0,266.2,2.618383478451643e-21
aux_rows,TotalLightSleepTime,211,0.60164839295338,0.60164839295338,3.6608029156341875e-22,28574.0,266.2,2.7477223428543864e-21
combo_wake_sleep_sleep_hours,TotalLightSleepTime,211,0.60164839295338,0.60164839295338,3.6608029156341875e-22,7.936944,266.2,2.7477223428543864e-21
prv_tv_lf_final_analysis_valid_pct,MinSatValue,211,0.6012711086616112,0.6012711086616112,3.9456022915500106e-22,51.8,87.0,2.946319150361032e-21
prv_tv_hf_final_analysis_valid_pct,MinSatValue,211,0.6012711086616112,0.6012711086616112,3.9456022915500106e-22,51.8,87.0,2.946319150361032e-21
prv_tv_lf_hf_final_analysis_valid_pct,MinSatValue,211,0.6012711086616112,0.6012711086616112,3.9456022915500106e-22,51.8,87.0,2.946319150361032e-21
selected_hr_valid_pct,MinSatValue,213,0.6002228234328766,0.6002228234328766,3.0921470890346526e-22,58.7,87.0,2.369698005683324e-21
combo_nrem_lf_hf_fixed_n_windows_valid,SatBelow90,213,-0.6001310572108413,0.6001310572108413,3.1492951144333864e-22,117.0,0.62,2.407167641857865e-21
combo_nrem_lf_hf_fixed_valid_min,SatBelow90,213,-0.6001310572108413,0.6001310572108413,3.1492951144333864e-22,234.0,0.62,2.407167641857865e-21
selected_lf_hf_fixed_n_windows_valid,REM_ODI,209,-0.5998756081037443,0.5998756081037443,8.163119402659291e-22,117.0,6.08,6.033879893068312e-21
selected_lf_hf_fixed_valid_min,REM_ODI,209,-0.5998756081037443,0.5998756081037443,8.163119402659291e-22,234.0,6.08,6.033879893068312e-21
combo_nrem_lf_hf_fixed_n_windows_valid,REM_ODI,209,-0.5998756081037443,0.5998756081037443,8.163119402659291e-22,117.0,6.08,6.033879893068312e-21
combo_nrem_lf_hf_fixed_valid_min,REM_ODI,209,-0.5998756081037443,0.5998756081037443,8.163119402659291e-22,234.0,6.08,6.033879893068312e-21
sleep_rem_pct,TotalLightSleepTime,211,-0.599640449312712,0.599640449312712,5.448132672432819e-22,18.4,266.2,4.063108663123811e-21
selected_prv_rmssd_final_analysis_valid_pct,MinSatValue,213,0.5993387166362324,0.5993387166362324,3.6878901674749313e-22,46.7,87.0,2.76449555998892e-21
selected_lf_hf_fixed_n_windows_valid,AreaUnder90Overall,211,-0.5993106756891904,0.5993106756891904,5.814206049100124e-22,117.0,1.0,4.325057356932643e-21
selected_lf_hf_fixed_valid_min,AreaUnder90Overall,211,-0.5993106756891904,0.5993106756891904,5.814206049100124e-22,234.0,1.0,4.325057356932643e-21
selected_prv_rmssd_final_analysis_valid_min,AreaUnder90Overall,213,-0.5967773456334305,0.5967773456334305,6.125335818765679e-22,216.9,1.0,4.550695349686807e-21
sleep_midpoint_h_from_start,TotalLightSleepTime,211,0.5964074763086864,0.5964074763086864,1.0273764088433352e-21,4.0275,266.2,7.584378754904215e-21
prv_tv_lf_final_analysis_valid_min,AreaUnder90Overall,211,-0.5952011751777837,0.5952011751777837,1.2993479231686126e-21,238.1,1.0,9.555860136089973e-21
prv_tv_hf_final_analysis_valid_min,AreaUnder90Overall,211,-0.5952011751777837,0.5952011751777837,1.2993479231686126e-21,238.1,1.0,9.555860136089973e-21
prv_tv_lf_hf_final_analysis_valid_min,AreaUnder90Overall,211,-0.5952011751777837,0.5952011751777837,1.2993479231686126e-21,238.1,1.0,9.555860136089973e-21
selected_prv_clean_kept_pct_of_selected,AreaUnder90PerHour,211,-0.5951054369465228,0.5951054369465228,1.323738000062078e-21,88.104131,0.0,9.710742158945962e-21
selected_prv_mask_excluded_total_pct_of_selected,AreaUnder90PerHour,211,0.5951054369465228,0.5951054369465228,1.323738000062078e-21,11.895869,0.0,9.710742158945962e-21
selected_prv_excluded_apnea_only_min,AreaUnder90Overall,211,0.5933790144910005,0.5933790144910005,1.8492018880114732e-21,21.083333,1.0,1.3548423883018733e-20
combo_nrem_lf_hf_fixed_n_windows_valid,AreaUnder90Overall,213,-0.5901743357077048,0.5901743357077048,2.219213487074811e-21,117.0,1.0,1.6218612852907644e-20
combo_nrem_lf_hf_fixed_valid_min,AreaUnder90Overall,213,-0.5901743357077048,0.5901743357077048,2.219213487074811e-21,234.0,1.0,1.6218612852907644e-20
selected_lf_hf_fixed_n_windows_valid,REM_AHI,209,-0.5901043275802623,0.5901043275802623,5.344860737813156e-21,117.0,15.36,3.8626056781817006e-20
selected_lf_hf_fixed_valid_min,REM_AHI,209,-0.5901043275802623,0.5901043275802623,5.344860737813156e-21,234.0,15.36,3.8626056781817006e-20
combo_nrem_lf_hf_fixed_n_windows_valid,REM_AHI,209,-0.5901043275802623,0.5901043275802623,5.344860737813156e-21,117.0,15.36,3.8626056781817006e-20
combo_nrem_lf_hf_fixed_valid_min,REM_AHI,209,-0.5901043275802623,0.5901043275802623,5.344860737813156e-21,234.0,15.36,3.8626056781817006e-20
evt_central_3_n,AHI_4_Percent,213,0.5893761320940142,0.5893761320940142,2.5877275670700504e-21,3.0,4.68,1.8888144144120816e-20
combo_all_sleep_lf_hf_fixed_n_windows_valid,MinSatValue,213,0.588068268625425,0.588068268625425,3.3253828311785584e-21,142.0,87.0,2.421177611914276e-20
combo_all_sleep_lf_hf_fixed_valid_min,MinSatValue,213,0.588068268625425,0.588068268625425,3.3253828311785584e-21,284.0,87.0,2.421177611914276e-20
evt_central_3_n,ODI,213,0.5864641848332734,0.5864641848332734,4.516113957512095e-21,3.0,4.19,3.279947272753492e-20
evt_central_3_n,ODI_4_Percent,213,0.5864641848332734,0.5864641848332734,4.516113957512095e-21,3.0,4.19,3.279947272753492e-20
evt_central_3_n,DesatBurdenOverall,213,0.5823070005472737,0.5823070005472737,9.904955719353665e-21,3.0,55.0,7.14922051426616e-20
combo_all_sleep_lf_hf_fixed_valid_pct,AreaUnder90PerHour,211,-0.5754786414164175,0.5754786414164175,5.2767479653092085e-20,62.1,0.0,3.8039547754861934e-19
selected_prv_clean_kept_pct_of_selected,MeanNadirDesaturations,211,0.5744522322710615,0.5744522322710615,6.355361668676416e-20,88.104131,91.76,4.570218156808983e-19
selected_prv_mask_excluded_total_pct_of_selected,MeanNadirDesaturations,211,-0.5744522322710615,0.5744522322710615,6.355361668676416e-20,11.895869,91.76,4.570218156808983e-19
evt_central_3_n,DesatBurdenPerHour,213,0.5703534458675779,0.5703534458675779,8.912123673680891e-20,3.0,9.0,6.400924293707753e-19
selected_prv_excluded_apnea_only_pct_of_selected,AreaUnder90PerHour,211,0.5692783134065384,0.5692783134065384,1.6070762780239425e-19,6.409455,0.0,1.1471810102124398e-18
combo_wake_sleep_lf_hf_fixed_n_windows_valid,MinSatValue,213,0.567753638335741,0.567753638335741,1.4203802099088915e-19,167.0,87.0,1.0176483272959035e-18
combo_wake_sleep_lf_hf_fixed_valid_min,MinSatValue,213,0.567753638335741,0.567753638335741,1.4203802099088915e-19,334.0,87.0,1.0176483272959035e-18
combo_wake_sleep_lf_hf_fixed_n_windows_valid,AreaUnder90PerHour,213,-0.5676065649282722,0.5676065649282722,1.4581514963423099e-19,167.0,0.0,1.042149451797592e-18
combo_wake_sleep_lf_hf_fixed_valid_min,AreaUnder90PerHour,213,-0.5676065649282722,0.5676065649282722,1.4581514963423099e-19,334.0,0.0,1.042149451797592e-18
combo_wake_sleep_lf_hf_fixed_valid_pct,MeanNadirDesaturations,213,0.5657987507983024,0.5657987507983024,2.0111462183441002e-19,72.9,91.76,1.4338636608047423e-18
sleep_deep_pct,TotalLightSleepTime,211,-0.5652594668866932,0.5652594668866932,3.2669451604157337e-19,12.3,266.2,2.3206850396521996e-18
evt_central_3_n,RDI,213,0.5649663548887646,0.5649663548887646,2.3305251835177907e-19,3.0,13.67,1.6595388119994818e-18
prv_tv_rmssd_ms_valid_min,MinSatValue,211,0.5641442157046621,0.5641442157046621,3.9710263168308106e-19,217.4,87.0,2.81739969340113e-18
evt_obstructive_3_pct,MeanSatValue,213,-0.5636925025216203,0.5636925025216203,2.9178528886829094e-19,0.2,94.0,2.0752339081461863e-18
nrem_second_half_lf_hf_fixed_n_windows_valid,REM_ODI,209,-0.5632315426381477,0.5632315426381477,6.851698351916745e-19,54.0,6.08,4.843527853136783e-18
nrem_second_half_lf_hf_fixed_valid_min,REM_ODI,209,-0.5632315426381477,0.5632315426381477,6.851698351916745e-19,108.0,6.08,4.843527853136783e-18
prv_tv_sdnn_final_analysis_valid_min,MinSatValue,211,0.5619144212081386,0.5619144212081386,5.853516384672181e-19,221.9,87.0,4.147959605760408e-18
selected_prv_mask_excluded_total_min,AreaUnder90PerHour,211,0.5609083404596588,0.5609083404596588,6.966848029882414e-19,38.0,0.0,4.918965824488406e-18
nrem_second_half_lf_hf_fixed_n_windows_valid,RDI,211,-0.5592744463436545,0.5592744463436545,9.232072120155416e-19,54.0,13.67,6.4814826701239654e-18
nrem_second_half_lf_hf_fixed_valid_min,RDI,211,-0.5592744463436545,0.5592744463436545,9.232072120155416e-19,108.0,13.67,6.4814826701239654e-18
combo_rem_lf_hf_fixed_valid_pct,ODI_3_Percent,211,-0.5592723198743302,0.5592723198743302,9.235445985721905e-19,8.5,9.71,6.4814826701239654e-18
combo_rem_lf_hf_fixed_valid_pct,AHI,211,-0.5582754041747129,0.5582754041747129,1.0957870593075668e-18,8.5,9.7,7.6718248858124e-18
combo_rem_lf_hf_fixed_valid_pct,AHI_3_Percent,211,-0.5582754041747129,0.5582754041747129,1.0957870593075668e-18,8.5,9.7,7.6718248858124e-18
selected_lf_hf_fixed_n_windows_valid,MinSatValue,211,0.5580721395719296,0.5580721395719296,1.1345887144348103e-18,117.0,87.0,7.924456745609358e-18
selected_lf_hf_fixed_valid_min,MinSatValue,211,0.5580721395719296,0.5580721395719296,1.1345887144348103e-18,234.0,87.0,7.924456745609358e-18
combo_all_sleep_lf_hf_fixed_n_windows_valid,AreaUnder90PerHour,213,-0.5575731104434805,0.5575731104434805,8.475474967240828e-19,142.0,0.0,5.9696823682304955e-18
combo_all_sleep_lf_hf_fixed_valid_min,AreaUnder90PerHour,213,-0.5575731104434805,0.5575731104434805,8.475474967240828e-19,284.0,0.0,5.9696823682304955e-18
prv_tv_sdnn_final_analysis_valid_pct,AreaUnder90PerHour,211,-0.5538133716731201,0.5538133716731201,2.339422009770863e-18,47.4,0.0,1.620369259024189e-17
combo_rem_lf_hf_fixed_n_windows_valid,ODI_3_Percent,213,-0.5528607031232858,0.5528607031232858,1.8982408269744608e-18,20.0,9.71,1.3226452213757533e-17
combo_rem_lf_hf_fixed_valid_min,ODI_3_Percent,213,-0.5528607031232858,0.5528607031232858,1.8982408269744608e-18,40.0,9.71,1.3226452213757533e-17
selected_lf_hf_fixed_valid_pct,AreaUnder90PerHour,211,-0.5517633730560045,0.5517633730560045,3.3021239759226407e-18,49.6,0.0,2.279051719240336e-17
combo_nrem_lf_hf_fixed_valid_pct,AreaUnder90PerHour,211,-0.5517633730560045,0.5517633730560045,3.3021239759226407e-18,49.6,0.0,2.279051719240336e-17
combo_rem_lf_hf_fixed_n_windows_valid,AHI,213,-0.5516862620690975,0.5516862620690975,2.3161600765610165e-18,20.0,9.7,1.6061647522596728e-17
combo_rem_lf_hf_fixed_n_windows_valid,AHI_3_Percent,213,-0.5516862620690975,0.5516862620690975,2.3161600765610165e-18,20.0,9.7,1.6061647522596728e-17
combo_rem_lf_hf_fixed_valid_min,AHI,213,-0.5516862620690975,0.5516862620690975,2.3161600765610165e-18,40.0,9.7,1.6061647522596728e-17
combo_rem_lf_hf_fixed_valid_min,AHI_3_Percent,213,-0.5516862620690975,0.5516862620690975,2.3161600765610165e-18,40.0,9.7,1.6061647522596728e-17
prv_tv_rmssd_ms_valid_pct,AreaUnder90PerHour,211,-0.551346523031427,0.551346523031427,3.540830097192798e-18,46.8,0.0,2.4409126627456732e-17
selected_prv_clean_kept_min,DesatBurdenOverall,211,-0.5507383775498809,0.5507383775498809,3.919686582189102e-18,275.383333,55.0,2.695708979637599e-17
selected_prv_mask_excluded_total_min,MeanNadirDesaturations,211,-0.5503326897869437,0.5503326897869437,4.194218001194807e-18,38.0,91.76,2.881116535096362e-17
selected_hr_valid_pct,AreaUnder90PerHour,213,-0.550234613112008,0.550234613112008,2.9587965628968227e-18,58.7,0.0,2.0469396862175883e-17
nrem_second_half_lf_hf_fixed_n_windows_valid,SatBelow90,211,-0.549632177238755,0.549632177238755,4.7132718239227515e-18,54.0,0.62,3.2300589044791405e-17
nrem_second_half_lf_hf_fixed_valid_min,SatBelow90,211,-0.549632177238755,0.549632177238755,4.7132718239227515e-18,108.0,0.62,3.2300589044791405e-17
prv_tv_lf_final_analysis_valid_pct,AreaUnder90PerHour,211,-0.5486624294021646,0.5486624294021646,5.536989452525946e-18,51.8,0.0,3.776809647617698e-17
prv_tv_hf_final_analysis_valid_pct,AreaUnder90PerHour,211,-0.5486624294021646,0.5486624294021646,5.536989452525946e-18,51.8,0.0,3.776809647617698e-17
prv_tv_lf_hf_final_analysis_valid_pct,AreaUnder90PerHour,211,-0.5486624294021646,0.5486624294021646,5.536989452525946e-18,51.8,0.0,3.776809647617698e-17
selected_prv_rmssd_final_analysis_valid_min,MinSatValue,213,0.5485731324615353,0.5485731324615353,3.910229262335656e-18,216.9,87.0,2.6923798179387894e-17
nrem_first_half_lf_hf_fixed_n_windows_valid,AreaUnder90Overall,211,-0.5477242862756495,0.5477242862756495,6.467404172938876e-18,64.0,1.0,4.401155325155137e-17
nrem_first_half_lf_hf_fixed_valid_min,AreaUnder90Overall,211,-0.5477242862756495,0.5477242862756495,6.467404172938876e-18,128.0,1.0,4.401155325155137e-17
selected_prv_rmssd_final_analysis_valid_pct,AreaUnder90PerHour,213,-0.5470801261805371,0.5470801261805371,5.016948307913891e-18,46.7,0.0,3.4341364473889454e-17
combo_rem_lf_hf_fixed_valid_pct,DesatBurdenPerHour,211,-0.543784314477082,0.543784314477082,1.2352012407774407e-17,8.5,9.0,8.366659275509912e-17
selected_hr_valid_min,DesatBurdenOverall,213,-0.5429165781787005,0.5429165781787005,9.987377914596021e-18,273.6,55.0,6.788623309781352e-17
nrem_first_half_lf_hf_fixed_n_windows_valid,SatBelow90,211,-0.5428769619545516,0.5428769619545516,1.4319623940257875e-17,64.0,0.62,9.676946329036375e-17
nrem_first_half_lf_hf_fixed_valid_min,SatBelow90,211,-0.5428769619545516,0.5428769619545516,1.4319623940257875e-17,128.0,0.62,9.676946329036375e-17
combo_nrem_lf_hf_fixed_n_windows_valid,MinSatValue,213,0.5426959289376599,0.5426959289376599,1.0355770765753292e-17,117.0,87.0,7.022657570450372e-17
combo_nrem_lf_hf_fixed_valid_min,MinSatValue,213,0.5426959289376599,0.5426959289376599,1.0355770765753292e-17,234.0,87.0,7.022657570450372e-17
combo_rem_lf_hf_fixed_valid_pct,DesatBurdenOverall,211,-0.5419096910311416,0.5419096910311416,1.6755279970726518e-17,8.5,55.0,1.13098139802404e-16
prv_tv_lf_final_analysis_valid_min,MinSatValue,211,0.5405009280407771,0.5405009280407771,2.104350490325617e-17,238.1,87.0,1.4122637582944762e-16
prv_tv_hf_final_analysis_valid_min,MinSatValue,211,0.5405009280407771,0.5405009280407771,2.104350490325617e-17,238.1,87.0,1.4122637582944762e-16
prv_tv_lf_hf_final_analysis_valid_min,MinSatValue,211,0.5405009280407771,0.5405009280407771,2.104350490325617e-17,238.1,87.0,1.4122637582944762e-16
prv_tv_sdnn_final_analysis_valid_min,AreaUnder90PerHour,211,-0.5398396856434534,0.5398396856434534,2.3410532872402366e-17,221.9,0.0,1.5693129622051793e-16
nrem_second_half_lf_hf_fixed_n_windows_valid,REM_AHI,209,-0.5389859205687219,0.5389859205687219,3.802956951042515e-17,54.0,15.36,2.5289446908186943e-16
nrem_second_half_lf_hf_fixed_valid_min,REM_AHI,209,-0.5389859205687219,0.5389859205687219,3.802956951042515e-17,108.0,15.36,2.5289446908186943e-16
prv_tv_rmssd_ms_valid_min,AreaUnder90PerHour,211,-0.5388600102509638,0.5388600102509638,2.7403835758975315e-17,217.4,0.0,1.832788648467248e-16
combo_rem_lf_hf_fixed_n_windows_valid,DesatBurdenPerHour,213,-0.5385921635235243,0.5385921635235243,2.0214529860370573e-17,20.0,9.0,1.3613295397884662e-16
combo_rem_lf_hf_fixed_valid_min,DesatBurdenPerHour,213,-0.5385921635235243,0.5385921635235243,2.0214529860370573e-17,40.0,9.0,1.3613295397884662e-16
combo_wake_sleep_sdnn_mean_ms,MinPRSleep,213,-0.5374609145384043,0.5374609145384043,2.4268606206386548e-17,45.76781,48.0,1.6249656876652851e-16
selected_hr_min_bpm,MaxPRSleep,211,0.5369960162837989,0.5369960162837989,3.692679732678499e-17,49.144345,92.0,2.4612237943978294e-16
selected_prv_clean_kept_min,SatBelow90,211,-0.5361595347951645,0.5361595347951645,4.219002085001356e-17,275.383333,0.62,2.802416874684272e-16
evt_obstructive_3_n,MeanSatValue,213,-0.5357957489449598,0.5357957489449598,3.172133476467781e-17,62.0,94.0,2.1191159719083733e-16
selected_prv_rmssd_final_analysis_valid_min,AreaUnder90PerHour,213,-0.5349288949367955,0.5349288949367955,3.644559841473937e-17,216.9,0.0,2.4319305486814644e-16
combo_deep_lf_hf_fixed_valid_pct,TotalLightSleepTime,211,-0.5335656958377333,0.5335656958377333,6.362633262429682e-17,9.5,266.2,4.2214877345267245e-16
selected_prv_clean_kept_min,TotalLightSleepTime,211,0.5330908935301545,0.5330908935301545,6.856974312673715e-17,275.383333,266.2,4.539145765211476e-16
selected_hr_valid_min,TotalLightSleepTime,211,0.5323821583636912,0.5323821583636912,7.665558448953256e-17,274.2,266.2,5.0686549744099085e-16
prv_tv_lf_final_analysis_valid_min,AreaUnder90PerHour,211,-0.5319315080459237,0.5319315080459237,8.227488018752541e-17,238.1,0.0,5.421775155408454e-16
prv_tv_hf_final_analysis_valid_min,AreaUnder90PerHour,211,-0.5319315080459237,0.5319315080459237,8.227488018752541e-17,238.1,0.0,5.421775155408454e-16
prv_tv_lf_hf_final_analysis_valid_min,AreaUnder90PerHour,211,-0.5319315080459237,0.5319315080459237,8.227488018752541e-17,238.1,0.0,5.421775155408454e-16
combo_pre_sleep_wake_lf_hf_fixed_n_windows_total,TotalLightSleepTime,211,0.5317628536396822,0.5317628536396822,8.44799509600934e-17,235.0,266.2,5.554532965042442e-16
combo_pre_sleep_wake_lf_hf_fixed_total_min,TotalLightSleepTime,211,0.5317628536396822,0.5317628536396822,8.44799509600934e-17,470.0,266.2,5.554532965042442e-16
selected_hr_valid_min,RDI,213,-0.5310318000161071,0.5310318000161071,6.769863604726603e-17,273.6,13.67,4.486573243496085e-16
selected_lf_hf_fixed_n_windows_valid,AreaUnder90PerHour,211,-0.5305296988400674,0.5305296988400674,1.0245776108393216e-16,117.0,0.0,6.713861377994297e-16
selected_lf_hf_fixed_valid_min,AreaUnder90PerHour,211,-0.5305296988400674,0.5305296988400674,1.0245776108393216e-16,234.0,0.0,6.713861377994297e-16
selected_prv_clean_kept_min,RDI,211,-0.5301110972386991,0.5301110972386991,1.0937316912686781e-16,275.383333,13.67,7.158971070122257e-16
selected_prv_clean_kept_min,AreaUnder90Overall,211,-0.5293718255024243,0.5293718255024243,1.2271873011213723e-16,275.383333,1.0,8.023493654865295e-16
selected_prv_clean_kept_min,TotalSleepTime,211,0.5286638158167876,0.5286638158167876,1.36987935576965e-16,275.383333,410.2,8.926409388657652e-16
selected_hr_valid_min,TotalSleepTime,213,0.5285873680758935,0.5285873680758935,9.942811837237121e-17,273.6,409.67,6.530008855266542e-16
nrem_second_half_lf_hf_fixed_n_windows_valid,AreaUnder90Overall,211,-0.5279085965676906,0.5279085965676906,1.539984458379377e-16,54.0,1.0,1.001247420431274e-15
nrem_second_half_lf_hf_fixed_valid_min,AreaUnder90Overall,211,-0.5279085965676906,0.5279085965676906,1.539984458379377e-16,108.0,1.0,1.001247420431274e-15
combo_nrem_lf_hf_fixed_n_windows_valid,AreaUnder90PerHour,213,-0.5267779710971874,0.5267779710971874,1.3188884277046512e-16,117.0,0.0,8.603755380731013e-16
combo_nrem_lf_hf_fixed_valid_min,AreaUnder90PerHour,213,-0.5267779710971874,0.5267779710971874,1.3188884277046512e-16,234.0,0.0,8.603755380731013e-16
selected_hr_valid_min,SatBelow90,213,-0.5247835117410949,0.5247835117410949,1.7972614448407591e-16,273.6,0.62,1.1672192367829962e-15
selected_prv_excluded_apnea_only_pct_of_selected,MeanNadirDesaturations,211,-0.5242932178081047,0.5242932178081047,2.686108435610884e-16,6.409455,91.76,1.740598266275853e-15
selected_prv_excluded_apnea_only_min,AreaUnder90PerHour,211,0.5238400467460562,0.5238400467460562,2.87876039432156e-16,21.083333,0.0,1.863366328488717e-15
selected_hr_valid_min,REM_ODI,209,-0.5236250113382597,0.5236250113382597,4.1178530624477226e-16,274.2,6.08,2.659503771893147e-15
selected_hr_valid_min,AreaUnder90Overall,213,-0.5234382055487622,0.5234382055487622,2.2119326040005807e-16,273.6,1.0,1.4349266903816894e-15
selected_prv_clean_kept_min,REM_ODI,209,-0.5221980263390847,0.5221980263390847,5.106743004561518e-16,275.383333,6.08,3.2836301215659067e-15
nrem_first_half_lf_hf_fixed_n_windows_valid,REM_AHI,209,-0.5209645933758866,0.5209645933758866,6.145909244715135e-16,64.0,15.36,3.9431180104707e-15
nrem_first_half_lf_hf_fixed_valid_min,REM_AHI,209,-0.5209645933758866,0.5209645933758866,6.145909244715135e-16,128.0,15.36,3.9431180104707e-15
prv_tv_sdnn_pre_final_exclusion_valid_pct,TotalLightSleepTime,211,0.5206560791025728,0.5206560791025728,4.669830385098266e-16,72.5,266.2,3.0126604873775536e-15
desat_pct,MeanSatValue,213,-0.5197313750335889,0.5197313750335889,3.9007160983198155e-16,2.6,94.0,2.522059455144253e-15
combo_wake_sleep_lf_hf_fixed_n_windows_valid,MeanNadirDesaturations,213,0.518414303286202,0.518414303286202,4.763900206809016e-16,167.0,91.76,3.0665635768333534e-15
combo_wake_sleep_lf_hf_fixed_valid_min,MeanNadirDesaturations,213,0.518414303286202,0.518414303286202,4.763900206809016e-16,334.0,91.76,3.0665635768333534e-15
nrem_first_half_lf_hf_fixed_n_windows_valid,REM_ODI,209,-0.518092888083117,0.518092888083117,9.43224874595447e-16,64.0,6.08,6.0382957943366046e-15
nrem_first_half_lf_hf_fixed_valid_min,REM_ODI,209,-0.518092888083117,0.518092888083117,9.43224874595447e-16,128.0,6.08,6.0382957943366046e-15
combo_rem_lf_hf_fixed_valid_pct,AHI_4_Percent,211,-0.5159474290753476,0.5159474290753476,9.462438584267026e-16,8.5,4.68,6.050980463097071e-15
combo_rem_lf_hf_fixed_valid_pct,ODI,211,-0.5153724866951738,0.5153724866951738,1.030691856924584e-15,8.5,4.19,6.576580863877652e-15
combo_rem_lf_hf_fixed_valid_pct,ODI_4_Percent,211,-0.5153724866951738,0.5153724866951738,1.030691856924584e-15,8.5,4.19,6.576580863877652e-15
combo_all_sleep_lf_hf_fixed_valid_pct,MeanNadirDesaturations,211,0.5140481546399027,0.5140481546399027,1.2542358418775887e-15,62.1,91.76,7.976775823151686e-15
